"HAFAS_ID";"RMV_ID";"DHID";"HST_NAME";"NAME_FAHRPLAN";"X_IPL_WERT";"Y_IPL_WERT";"X_WGS84";"Y_WGS84";"LNO";"IST_BAHNHOF";"GUELTIG_AB";"GUELTIG_BIS";"VERBUND_1_ISTGLEICH_RMV";"LAND";"RP";"LANDKREIS";"GEMEINDENAME";"ORTSTEILNAME";"AGS_LAND";"AGS_RP";"AGS_LK";"AGS_G";"AGS_OT"
"3016451";"16451";"";"Siedlerhof";"Hünfelden-Nauheim Siedlerhof";"3437638";"5579051";"8,12291495948803";"50,344101511645";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Hünfelden";"Nauheim";"06";"5";"33";"008";"050"
"3016452";"16452";"";"Ortsmitte";"Hünfelden-Nauheim Ortsmitte";"3438452";"5579102";"8,13434067022705";"50,3446456850199";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Hünfelden";"Nauheim";"06";"5";"33";"008";"050"
"3016453";"16453";"";"Ort";"Hünfelden-Heringen Ort";"3436811";"5576064";"8,1117994060499";"50,3171635159385";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Hünfelden";"Heringen";"06";"5";"33";"008";"020"
"3016454";"16454";"";"Abzw Kaltenholzhausen";"Kaltenholzhausen Abzw Kaltenholzhausen";"3437040";"5574177";"8,11532927349138";"50,3002259821275";"VLDWLLW";"0";"01.01.1995";"";"1";"Rheinland-Pfalz";"1";"Rhein-Lahn";"Kaltenholzhausen";"Kaltenholzhausen";"07";"1";"41";"991";"999"
"3016455";"16455";"";"Siedlerhof";"Hünfelden-Kirberg Siedlerhof";"3438165";"5574628";"8,13104338714169";"50,3043991583552";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Hünfelden";"Kirberg";"06";"5";"33";"008";"030"
"3016456";"16456";"";"Limburger Straße";"Hünfelden-Kirberg Limburger Straße";"3439914";"5575214";"8,15549744907297";"50,309847734194";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Hünfelden";"Kirberg";"06";"5";"33";"008";"030"
"3016457";"16457";"";"Ohrener Weg";"Hünfelden-Kirberg Ohrener Weg";"3440619";"5574860";"8,16544910796748";"50,306737133524";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Hünfelden";"Kirberg";"06";"5";"33";"008";"030"
"3016458";"16458";"";"Ortsmitte";"Hünfelden-Ohren";"3442160";"5574061";"8,18720097175988";"50,2997082242364";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Hünfelden";"Ohren";"06";"5";"33";"008";"070"
"3016459";"16459";"";"Neesbach";"Hünfelden-Neesbach";"3439747";"5577407";"8,15280273143385";"50,3295435018748";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Hünfelden";"Neesbach";"06";"5";"33";"008";"060"
"3016460";"16460";"";"Abzweigung";"Hünfelden-Neesbach Abzweigung";"3439256";"5577068";"8,14596251995375";"50,3264457698185";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Hünfelden";"Neesbach";"06";"5";"33";"008";"060"
"3016461";"16461";"";"Grubenstraße";"Hünfelden-Dauborn Grubenstraße";"3441605";"5577450";"8,17888722272603";"50,3301173441887";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Hünfelden";"Dauborn";"06";"5";"33";"008";"010"
"3016463";"16463";"";"Nassauer Straße";"Hünfelden-Dauborn Nassauer Straße";"3441455";"5577229";"8,17681515371976";"50,3281158657135";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Hünfelden";"Dauborn";"06";"5";"33";"008";"010"
"3016464";"16464";"";"Schule";"Hünfelden-Dauborn Schule";"3441014";"5576952";"8,17066592437408";"50,3255818709916";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Hünfelden";"Dauborn";"06";"5";"33";"008";"010"
"3016465";"16465";"";"Mainzer Landstraße";"Hünfelden-Kirberg Mainzer Landstraße";"3440424";"5574883";"8,16270848423396";"50,3069241869243";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Hünfelden";"Kirberg";"06";"5";"33";"008";"030"
"3016467";"16467";"";"Bürgerhaus";"Bad Camberg-Oberselters Bürgerhaus";"3446420";"5576496";"8,24663985481613";"50,3219998601346";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Bad Camberg";"Oberselters";"06";"5";"33";"003";"040"
"3016468";"16468";"";"Kreissporthalle";"Limburg (Lahn) Kreissporthalle";"3434598";"5582249";"8,07965729541039";"50,3725173648718";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Limburg a.d.Lahn";"Limburg a.d.Lahn";"06";"5";"33";"009";"040"
"3016470";"16470";"";"Klopstockstraße";"Wiesbaden Klopstockstraße";"3444843";"5548439";"8,22857602656999";"50,0696403927875";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Stadt";"06";"4";"14";"000";"999"
"3016471";"16471";"";"Schwalbacher Str./LuisenForum";"Wiesbaden Schwalbacher Str./LuisenForum";"3445426";"5549466";"8,23657196108698";"50,0789265259158";"LNO WI";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Wiesbaden";"Wiesbaden";"Stadt";"06";"4";"14";"000";"999"
"3016472";"16472";"";"Siedlung";"Runkel-Ennerich Siedlung";"3437779";"5584441";"8,12400333724691";"50,3925662714244";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Runkel";"Ennerich";"06";"5";"33";"013";"030"
"3016473";"16473";"";"Mitte";"Runkel-Ennerich Ortsmitte";"3437906";"5584446";"8,12578826158399";"50,3926246591099";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Runkel";"Ennerich";"06";"5";"33";"013";"030"
"3016474";"16474";"";"Siedlung";"Runkel Siedlung";"3439189";"5585005";"8,14373808566549";"50,3977836968853";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Runkel";"Runkel";"06";"5";"33";"013";"060"
"3016475";"16475";"";"Neue Brücke";"Runkel Neue Brücke";"3439815";"5585829";"8,15240912818278";"50,4052550219397";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Runkel";"Runkel";"06";"5";"33";"013";"060"
"3016477";"16477";"";"Mitte";"Runkel-Schadeck Ortsmitte";"3440379";"5586170";"8,16028752900605";"50,4083777906341";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Runkel";"Schadeck";"06";"5";"33";"013";"070"
"3016478";"16478";"";"Siedlung";"Runkel-Schadeck Siedlung";"3441686";"5586336";"8,17864583734163";"50,4100012878437";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Runkel";"Schadeck";"06";"5";"33";"013";"070"
"3016479";"16479";"";"Siedlung";"Runkel-Arfurt Siedlung";"3443200";"5586623";"8,19989895683194";"50,4127296323718";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Runkel";"Arfurt";"06";"5";"33";"013";"010"
"3016481";"16481";"";"Turnhalle";"Villmar-Seelbach Turnhalle";"3445201";"5586968";"8,22799727608748";"50,4160211647256";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Villmar";"Seelbach";"06";"5";"33";"015";"040"
"3016482";"16482";"";"Kirchgasse";"Villmar-Seelbach Kirchgasse";"3445440";"5587116";"8,23133806473044";"50,4173738170769";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Villmar";"Seelbach";"06";"5";"33";"015";"040"
"3016483";"16483";"";"Ortsmitte";"Villmar-Falkenbach Ortsmitte";"3446575";"5589041";"8,24703156443717";"50,4347821675426";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Villmar";"Falkenbach";"06";"5";"33";"015";"020"
"3016484";"16484";"";"Brücke";"Weinbach-Gräveneck Brücke";"3446843";"5590344";"8,25061830818987";"50,4465192084325";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Weinbach";"Gräveneck";"06";"5";"33";"019";"050"
"3016485";"16485";"";"Birkenstraße";"Runkel-Wirbelau Birkenstraße";"3444776";"5590274";"8,22153069935217";"50,4456988080767";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Runkel";"Wirbelau";"06";"5";"33";"013";"090"
"3016486";"16486";"";"Ortsmitte";"Runkel-Wirbelau Ortsmitte";"3445008";"5590112";"8,22482040123166";"50,4442644184431";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Runkel";"Wirbelau";"06";"5";"33";"013";"090"
"3016487";"16487";"";"Ost";"Runkel-Wirbelau Ost";"3445172";"5589943";"8,22715374311381";"50,4427606535443";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Runkel";"Wirbelau";"06";"5";"33";"013";"090"
"3016488";"16488";"";"Sportplatz";"Runkel-Wirbelau Sportplatz";"3444581";"5590941";"8,2186868539625";"50,4516760112943";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Runkel";"Wirbelau";"06";"5";"33";"013";"090"
"3016489";"16489";"";"West";"Weilburg-Odersbach West";"3445872";"5593819";"8,23644593437932";"50,4776668861057";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Weilburg";"Odersbach";"06";"5";"33";"017";"090"
"3016491";"16491";"";"Ost";"Weilburg-Odersbach Ost";"3446563";"5593864";"8,24617339277084";"50,4781348882489";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Weilburg";"Odersbach";"06";"5";"33";"017";"090"
"3016492";"16492";"";"Krankenhaus";"Weilburg Krankenhaus";"3447117";"5594634";"8,25386844415529";"50,4851067018289";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Weilburg";"Weilburg";"06";"5";"33";"017";"110"
"3016493";"16493";"";"Spielmannstraße";"Weilburg Spielmannstraße";"3447363";"5595084";"8,25727086025897";"50,4891739113286";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Weilburg";"Weilburg";"06";"5";"33";"017";"110"
"3016494";"16494";"";"Limburger Straße";"Weilburg Limburger Straße";"3447872";"5594905";"8,26446775541162";"50,487610466004";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Weilburg";"Weilburg";"06";"5";"33";"017";"110"
"3016495";"16495";"";"Landtor";"Weilburg Landtor";"3447894";"5594406";"8,26484738544718";"50,48312693233";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Weilburg";"Weilburg";"06";"5";"33";"017";"110"
"3016496";"16496";"";"Erbstollen";"Weilburg Erbstollen";"3448073";"5593903";"8,26743916153813";"50,4786213901718";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Weilburg";"Weilburg";"06";"5";"33";"017";"110"
"3016497";"16497";"";"Guntersau";"Weilburg Guntersau";"3447894";"5593375";"8,2649912490646";"50,4738592980851";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Weilburg";"Weilburg";"06";"5";"33";"017";"110"
"3016498";"16498";"";"Ortsmitte";"Weilburg-Kirschhofen Ortsmitte";"3446383";"5593322";"8,24371557040397";"50,4732464214082";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Weilburg";"Kirschhofen";"06";"5";"33";"017";"070"
"3016500";"16500";"";"Mankel-Pestalozzischule";"Weilburg Mankel-Pestalozzischule";"3447778";"5595548";"8,26305334030735";"50,4933819797446";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Weilburg";"Weilburg";"06";"5";"33";"017";"110"
"3016501";"16501";"";"Rathaus";"Brechen-Niederbrechen Rathaus";"3440673";"5581107";"8,16522284601502";"50,3628967657592";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Brechen";"Niederbrechen";"06";"5";"33";"002";"010"
"3016502";"16502";"";"Schule";"Brechen-Niederbrechen Schule";"3440635";"5581443";"8,16463579607558";"50,3659132116309";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Brechen";"Niederbrechen";"06";"5";"33";"002";"010"
"3016503";"16503";"";"Rathaus";"Villmar Rathaus";"3442467";"5584212";"8,18995744893894";"50,3909858845557";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Villmar";"Villmar";"06";"5";"33";"015";"050"
"3016504";"16504";"";"Friedhof";"Villmar Friedhof";"3443098";"5584413";"8,19879935637154";"50,3928541607098";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Villmar";"Villmar";"06";"5";"33";"015";"050"
"3016505";"16505";"";"Siedlerhöfe";"Villmar Siedlerhöfe";"3444244";"5584647";"8,21487898521347";"50,3950675454344";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Villmar";"Villmar";"06";"5";"33";"015";"050"
"3016506";"16506";"";"Brücke";"Villmar-Aumenau Brücke";"3446880";"5585298";"8,25185473825333";"50,4011639018828";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Villmar";"Aumenau";"06";"5";"33";"015";"010"
"3016507";"16507";"";"Mitte";"Villmar-Langhecke Mitte";"3448893";"5583853";"8,28036259387624";"50,3883533743109";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Villmar";"Langhecke";"06";"5";"33";"015";"030"
"3016508";"16508";"";"Zechenhaus";"Villmar-Langhecke Zechenhaus";"3449367";"5583751";"8,28704095367373";"50,3874775549401";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Villmar";"Langhecke";"06";"5";"33";"015";"030"
"3016511";"16511";"";"Bahnhof";"Weilmünster-Laubuseschbach Bahnhof";"3452938";"5585298";"8,3370558354604";"50,4016810819321";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Weilmünster";"Laubuseschbach";"06";"5";"33";"018";"070"
"3016512";"16512";"";"Bahnhof";"Weilmünster-Rohnstadt Bahnhof";"3454992";"5587121";"8,36572535454858";"50,4182297131391";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Weilmünster";"Rohnstadt";"06";"5";"33";"018";"100"
"3016513";"16513";"";"Schwimmbad";"Weilmünster Schwimmbad";"3455120";"5587925";"8,36742988391905";"50,4254668883122";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Weilmünster";"Weilmünster";"06";"5";"33";"018";"110"
"3016514";"16514";"";"Rathaus";"Weilmünster Rathaus";"3455428";"5588583";"8,37168557923464";"50,4314053216505";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Weilmünster";"Weilmünster";"06";"5";"33";"018";"110"
"3016515";"16515";"";"ZOB";"Weilmünster ZOB";"3455675";"5588847";"8,37513042570726";"50,4337972211438";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Weilmünster";"Weilmünster";"06";"5";"33";"018";"110"
"3016517";"16517";"";"Friedhof";"Dornburg-Frickhofen Friedhof";"3430658";"5596458";"8,0216508320972";"50,4997829155645";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Dornburg";"Frickhofen";"06";"5";"33";"004";"020"
"3016519";"16519";"";"Siedlung";"Weilburg-Odersbach Siedlung";"3447055";"5594160";"8,25306215157298";"50,4808403347705";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Weilburg";"Odersbach";"06";"5";"33";"017";"090"
"3016528";"16528";"";"Weilstraße";"Weinbach-Freienfels Weilstraße";"3450138";"5591602";"8,29683615423206";"50,4581171794216";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Weinbach";"Freienfels";"06";"5";"33";"019";"040"
"3016529";"16529";"";"Weilstraße";"Weinbach-Edelsberg Weilstraße";"3451379";"5591580";"8,314313638606";"50,4580237814806";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Weinbach";"Edelsberg";"06";"5";"33";"019";"020"
"3016530";"16530";"";"Ortsmitte";"Weilmünster-Essershausen Ortsmitte";"3452200";"5591568";"8,32587574947307";"50,4579835118133";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Weilmünster";"Essershausen";"06";"5";"33";"018";"040"
"3016531";"16531";"";"Weilstraße";"Weilmünster-Laimbach Weilstraße";"3453520";"5591283";"8,34449828026819";"50,4555278798611";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Weilmünster";"Laimbach";"06";"5";"33";"018";"050"
"3016532";"16532";"";"Ortsmitte";"Weilmünster-Ernsthausen Ortsmitte";"3454056";"5590899";"8,35209258362407";"50,452118339425";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Weilmünster";"Ernsthausen";"06";"5";"33";"018";"030"
"3016533";"16533";"";"Ortsmitte";"Weilmünster-Lützendorf Ortsmitte";"3454883";"5590011";"8,36384342787422";"50,4442002260084";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Weilmünster";"Lützendorf";"06";"5";"33";"018";"080"
"3016534";"16534";"";"Ortsmitte";"Weilmünster-Rohnstadt Ortsmitte";"3454634";"5585790";"8,36084965892944";"50,4062374146687";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Weilmünster";"Rohnstadt";"06";"5";"33";"018";"100"
"3016535";"16535";"";"Königsberger Straße";"Weilmünster Königsberger Straße";"3456400";"5587936";"8,38544024717319";"50,4256623932695";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Weilmünster";"Weilmünster";"06";"5";"33";"018";"110"
"3016536";"16536";"";"Krankenhaus";"Weilmünster Krankenhaus";"3456580";"5587698";"8,38800074972518";"50,4235363069895";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Weilmünster";"Weilmünster";"06";"5";"33";"018";"110"
"3016537";"16537";"";"Bürgerhaus Wendeplatz";"Bad Camberg-Oberselters Bürgerhaus Wendeplatz";"3446310";"5576588";"8,24508227547038";"50,3228168388851";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Bad Camberg";"Oberselters";"06";"5";"33";"003";"040"
"3016538";"16538";"";"Audenschmiede";"Weilmünster Audenschmiede";"3456695";"5586049";"8,3898095654189";"50,4087214548257";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Weilmünster";"Weilmünster";"06";"5";"33";"018";"110"
"3016540";"16540";"";"Friedrich-Ebert-Straße";"Limburg (Lahn) Friedrich-Ebert-Straße";"3433703";"5582307";"8,06706793561747";"50,3729384224087";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Limburg a.d.Lahn";"Limburg a.d.Lahn";"06";"5";"33";"009";"040"
"3016541";"16541";"";"Friedhof";"Elz Friedhof";"3431226";"5586866";"8,0314188120304";"50,4136326345288";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Elz";"Elz";"06";"5";"33";"006";"010"
"3016544";"16544";"";"Nauheimer Straße";"Brechen-Werschau Nauheimer Straße";"3440221";"5579448";"8,15913482811022";"50,3479383203725";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Brechen";"Werschau";"06";"5";"33";"002";"030"
"3016545";"16545";"";"In der Flußet";"Selters (Taunus)-Niederselters In der Flußet";"3445122";"5578320";"8,22814939302234";"50,3382764249775";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Selters (Ts.)";"Niederselters";"06";"5";"33";"014";"040"
"3016546";"16546";"";"Auf der Staffel";"Bad Camberg-Erbach Auf der Staffel";"3447152";"5574602";"8,25718316639688";"50,3050404786582";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Bad Camberg";"Erbach";"06";"5";"33";"003";"030"
"3016547";"16547";"";"Erlenbachstraße";"Bad Camberg-Erbach Erlenbachstraße";"3447265";"5575055";"8,25870584214605";"50,3091227308228";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Bad Camberg";"Erbach";"06";"5";"33";"003";"030"
"3016557";"16557";"";"Dornburg Center";"Dornburg-Frickhofen Dornburg Center";"3431402";"5597805";"8,03188792720491";"50,5119779795203";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Dornburg";"Frickhofen";"06";"5";"33";"004";"020"
"3016558";"16558";"";"Ortsmitte";"Weilmünster-Dietenhausen Ortsmitte";"3459397";"5587776";"8,42763064189359";"50,424439425114";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Weilmünster";"Dietenhausen";"06";"5";"33";"018";"020"
"3016559";"16559";"";"Gemeindezentrum";"Bad Camberg-Würges Gemeindezentrum";"3448436";"5572245";"8,27552713408223";"50,2839665873849";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Bad Camberg";"Würges";"06";"5";"33";"003";"060"
"3016560";"16560";"";"Hauptstraße";"Mengerskirchen Hauptstraße";"3440094";"5603268";"8,15353555069605";"50,5620380208158";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Mengerskirchen";"Mengerskirchen";"06";"5";"33";"011";"020"
"3016561";"16561";"";"Bergstraße";"Weilburg-Waldhausen Bergstraße";"3446723";"5596247";"8,24808711143714";"50,4995700861967";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Weilburg";"Waldhausen";"06";"5";"33";"017";"100"
"3016562";"16562";"";"Klingelsmühle";"Wehrheim-Obernhain Klingelsmühle";"3468040";"5572487";"8,55055309831892";"50,2875323363687";"ZV VHT";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Hochtaunus";"Wehrheim";"Obernhain";"06";"4";"34";"012";"020"
"3016570";"16570";"";"Weilburger Straße";"Usingen Weilburger Straße";"3466849";"5578429";"8,53331859377776";"50,3408830798393";"ZV VHT";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Hochtaunus";"Usingen";"Usingen";"06";"4";"34";"011";"050"
"3016572";"16572";"";"Fritz-Born-Straße";"Usingen Fritz-Born-Straße";"3466748";"5577978";"8,53193974709481";"50,3368230454839";"ZV VHT";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Hochtaunus";"Usingen";"Usingen";"06";"4";"34";"011";"050"
"3016575";"16575";"";"Gewerbegebiet Auf Stein";"Weilmünster Gewerbegebiet Auf Stein";"3456139";"5589745";"8,38155551157759";"50,4419044927265";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Weilmünster";"Weilmünster";"06";"5";"33";"018";"110"
"3016583";"16583";"";"Abzw Dietenhausen";"Weilmünster-Dietenhausen Abzw Dietenhausen";"3459301";"5587022";"8,4263617497196";"50,4176547913708";"VLDWLLW";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Limburg-Weilburg";"Weilmünster";"Dietenhausen";"06";"5";"33";"018";"020"
"3016591";"16591";"";"Frölingstraße";"Bad Homburg v.d.H. Frölingstraße";"3472640";"5565122";"8,61563126738688";"50,2215539681634";"IV HG";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Hochtaunus";"Bad Homburg v.d.Höhe";"Bad Homburg v.d.Höhe";"06";"4";"34";"001";"010"
"3016612";"16612";"";"Ortsmitte";"Grävenwiesbach-Hundstadt Ortsmitte";"3462293";"5581717";"8,46899121038708";"50,3701658523732";"ZV VHT";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Hochtaunus";"Grävenwiesbach";"Hundstadt";"06";"4";"34";"004";"030"
"3016617";"16617";"";"DGH";"Waldsolms-Hasselborn DGH";"3463964";"5585708";"8,49209437820279";"50,4061479402975";"VLDWLDK";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Lahn-Dill";"Waldsolms";"Hasselborn";"06";"5";"32";"022";"030"
"3016619";"16619";"";"Tankstelle";"Waldsolms-Brandoberndorf Tankstelle";"3464156";"5588750";"8,49450375593121";"50,4335056450429";"VLDWLDK";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Lahn-Dill";"Waldsolms";"Brandoberndorf";"06";"5";"32";"022";"010"
"3016620";"16620";"";"Sanitätsdepot";"Waldsolms-Brandoberndorf Sanitätsdepot";"3463516";"5588958";"8,48547595393069";"50,4353359187497";"VLDWLDK";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Lahn-Dill";"Waldsolms";"Brandoberndorf";"06";"5";"32";"022";"010"
"3016621";"16621";"";"Ortsmitte";"Waldsolms-Kröffelbach Ortsmitte";"3462707";"5590085";"8,47397706874583";"50,4454160045839";"VLDWLDK";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Lahn-Dill";"Waldsolms";"Kröffelbach";"06";"5";"32";"022";"050"
